playerID	StageID	secID	sorted ID	type	totalIncome	adminTaskIncome	lossFAs	lossChecks	lossTADelays	lossMisses	monitoringLossTotal	numberOfUsefulChecks	numberOfUseLessChecks	numberOfChecksTotal	numberOfCheckIgnores	numberOfAttendedTAAlerts	numberOfAttendedFAAlerts	numberOfAttendedTAsTotal	numberOfAttendedTAsInCheck	numberOfAttendedMisses	numberOfClosedHighAlerts	numberOfClosedLowAlerts	numberOfAttendedHRAlerts	numberOfAttendedLRAlerts	numberOfDisplayedHRAlerts	numberOfDisplayedLRAlerts	proportionOfAttendedHRAlerts	proportionOfAttendedLRAlerts	denote
1	1	4	1	ok_closed	144	160	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	8	0	0	4	8	4	0	1	missingdemo
1	1	4	1	card_correct	148	164	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	8	0	0	4	8	4	0	1	missingdemo
1	1	4	1	card_correct	152	168	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	8	0	0	4	8	4	0	1	missingdemo
1	1	4	1	TA_high_displayed	152	168	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	8	0	0	4	9	4	0	1	missingdemo
1	1	4	1	high_alert_closed	152	168	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	9	0	0	4	9	4	0	1	missingdemo
1	1	4	1	card_wrong	148	164	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	9	0	0	4	9	4	0	1	missingdemo
1	1	4	1	card_correct	152	168	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	9	0	0	4	9	4	0	1	missingdemo
1	1	4	1	ok_displayed	152	168	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	9	0	0	4	9	4	0	1	missingdemo
1	1	4	1	ok_closed	152	168	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	9	0	0	4	9	4	0	1	missingdemo
1	1	4	1	card_correct	156	172	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	9	0	0	4	9	4	0	1	missingdemo
1	1	4	1	TA_low_displayed	156	172	-16	0	0	0	-16	0	0	0	0	3	1	3	0	0	9	0	0	4	9	5	0	0.8	missingdemo
1	1	4	1	TA_low_attended	156	172	-16	0	0	0	-16	0	0	0	0	4	1	4	0	0	9	0	0	5	9	5	0	1	missingdemo
1	1	4	1	card_correct	160	176	-16	0	0	0	-16	0	0	0	0	4	1	4	0	0	9	0	0	5	9	5	0	1	missingdemo
1	1	4	1	ok_displayed	160	176	-16	0	0	0	-16	0	0	0	0	4	1	4	0	0	9	0	0	5	9	5	0	1	missingdemo
1	1	4	1	card_correct	164	180	-16	0	0	0	-16	0	0	0	0	4	1	4	0	0	9	0	0	5	9	5	0	1	missingdemo
1	1	4	1	FA_low_displayed	164	180	-16	0	0	0	-16	0	0	0	0	4	1	4	0	0	9	0	0	5	9	6	0	0.833333333	missingdemo
1	1	4	1	FA_low_attended	148	180	-32	0	0	0	-32	0	0	0	0	4	2	4	0	0	9	0	0	6	9	6	0	1	missingdemo
1	1	4	1	card_correct	152	184	-32	0	0	0	-32	0	0	0	0	4	2	4	0	0	9	0	0	6	9	6	0	1	missingdemo
1	1	4	1	ok_displayed	152	184	-32	0	0	0	-32	0	0	0	0	4	2	4	0	0	9	0	0	6	9	6	0	1	missingdemo
1	1	4	1	ok_closed	152	184	-32	0	0	0	-32	0	0	0	0	4	2	4	0	0	9	0	0	6	9	6	0	1	missingdemo
1	1	4	1	card_wrong	148	180	-32	0	0	0	-32	0	0	0	0	4	2	4	0	0	9	0	0	6	9	6	0	1	missingdemo
1	1	4	1	TA_low_displayed	148	180	-32	0	0	0	-32	0	0	0	0	4	2	4	0	0	9	0	0	6	9	7	0	0.857142857	missingdemo
1	1	4	1	card_correct	152	184	-32	0	0	0	-32	0	0	0	0	4	2	4	0	0	9	0	0	6	9	7	0	0.857142857	missingdemo
1	1	4	1	TA_low_attended	152	184	-32	0	0	0	-32	0	0	0	0	5	2	5	0	0	9	0	0	7	9	7	0	1	missingdemo
1	1	4	1	card_correct	156	188	-32	0	0	0	-32	0	0	0	0	5	2	5	0	0	9	0	0	7	9	7	0	1	missingdemo
1	1	4	1	ok_displayed	156	188	-32	0	0	0	-32	0	0	0	0	5	2	5	0	0	9	0	0	7	9	7	0	1	missingdemo
1	1	4	1	ok_closed	156	188	-32	0	0	0	-32	0	0	0	0	5	2	5	0	0	9	0	0	7	9	7	0	1	missingdemo
1	1	4	1	TA_low_displayed	156	188	-32	0	0	0	-32	0	0	0	0	5	2	5	0	0	9	0	0	7	9	8	0	0.875	missingdemo
1	1	4	1	TA_low_attended	156	188	-32	0	0	0	-32	0	0	0	0	6	2	6	0	0	9	0	0	8	9	8	0	1	missingdemo
1	1	4	1	card_correct	160	192	-32	0	0	0	-32	0	0	0	0	6	2	6	0	0	9	0	0	8	9	8	0	1	missingdemo
1	1	4	1	card_correct	164	196	-32	0	0	0	-32	0	0	0	0	6	2	6	0	0	9	0	0	8	9	8	0	1	missingdemo
1	1	4	1	ok_displayed	164	196	-32	0	0	0	-32	0	0	0	0	6	2	6	0	0	9	0	0	8	9	8	0	1	missingdemo
1	1	4	1	ok_closed	164	196	-32	0	0	0	-32	0	0	0	0	6	2	6	0	0	9	0	0	8	9	8	0	1	missingdemo
1	1	4	1	card_correct	168	200	-32	0	0	0	-32	0	0	0	0	6	2	6	0	0	9	0	0	8	9	8	0	1	missingdemo
1	1	4	1	finished	-600	200	-32	0	-576	-192	-800	0	0	0	0	6	2	6	0	0	9	0	0	8	9	8	0	1	missingdemo
1	1	5	2	start	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	missingdemo
1	1	5	2	card_correct	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	missingdemo
1	1	5	2	card_correct	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	missingdemo
1	1	5	2	card_correct	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	missingdemo
1	1	5	2	useless_check	2	12	0	-10	0	0	-10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	missingdemo
1	1	5	2	check_closed	2	12	0	-10	0	0	-10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	missingdemo
1	1	5	2	TA_low_displayed	2	12	0	-10	0	0	-10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	missingdemo
1	1	5	2	card_correct	6	16	0	-10	0	0	-10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	missingdemo
1	1	5	2	TA_low_attended	6	16	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	-1	1	missingdemo
1	1	5	2	card_correct	10	20	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	-1	1	missingdemo
1	1	5	2	TA_high_displayed	10	20	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	missingdemo
1	1	5	2	high_alert_closed	10	20	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	missingdemo
1	1	5	2	card_correct	14	24	0	-10	0	0	-10	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	missingdemo
