playerID	StageID	secID	sorted ID	type	totalIncome	adminTaskIncome	lossFAs	lossChecks	lossTADelays	lossMisses	monitoringLossTotal	numberOfUsefulChecks	numberOfUseLessChecks	numberOfChecksTotal	numberOfCheckIgnores	numberOfAttendedTAAlerts	numberOfAttendedFAAlerts	numberOfAttendedTAsTotal	numberOfAttendedTAsInCheck	numberOfAttendedMisses	numberOfClosedHighAlerts	numberOfClosedLowAlerts	numberOfAttendedHRAlerts	numberOfAttendedLRAlerts	numberOfDisplayedHRAlerts	numberOfDisplayedLRAlerts	proportionOfAttendedHRAlerts	proportionOfAttendedLRAlerts	denote
1	1	5	1	TA_low_attended	43	87	-24	-20	0	0	-44	0	2	2	0	7	1	7	0	0	0	0	5	3	5	3	1	1	
1	1	5	1	ok_displayed	43	87	-24	-20	0	0	-44	0	2	2	0	7	1	7	0	0	0	0	5	3	5	3	1	1	
1	1	5	1	ok_closed	43	87	-24	-20	0	0	-44	0	2	2	0	7	1	7	0	0	0	0	5	3	5	3	1	1	
1	1	5	1	card_correct	47	91	-24	-20	0	0	-44	0	2	2	0	7	1	7	0	0	0	0	5	3	5	3	1	1	
1	1	5	1	card_correct	51	95	-24	-20	0	0	-44	0	2	2	0	7	1	7	0	0	0	0	5	3	5	3	1	1	
1	1	5	1	card_correct	55	99	-24	-20	0	0	-44	0	2	2	0	7	1	7	0	0	0	0	5	3	5	3	1	1	
1	1	5	1	TA_low_displayed	55	99	-24	-20	0	0	-44	0	2	2	0	7	1	7	0	0	0	0	5	3	5	4	1	0.75	
1	1	5	1	TA_low_attended	55	99	-24	-20	0	0	-44	0	2	2	0	8	1	8	0	0	0	0	5	4	5	4	1	1	
1	1	5	1	useful_check	45	99	-24	-30	0	0	-54	1	2	3	0	8	1	8	0	0	0	0	5	4	5	4	1	1	
1	1	5	1	check_attended	-9	99	-24	-30	0	-54	-108	1	2	3	0	8	1	8	0	1	0	0	5	4	5	4	1	1	
1	1	5	1	card_correct	-5	103	-24	-30	0	-54	-108	1	2	3	0	8	1	8	0	1	0	0	5	4	5	4	1	1	
1	1	5	1	card_correct	-1	107	-24	-30	0	-54	-108	1	2	3	0	8	1	8	0	1	0	0	5	4	5	4	1	1	
1	1	5	1	TA_high_displayed	-1	107	-24	-30	0	-54	-108	1	2	3	0	8	1	8	0	1	0	0	5	4	6	4	0.833333333	1	
1	1	5	1	TA_high_attended	-1	107	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	card_correct	3	111	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	card_correct	7	115	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	card_correct	11	119	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	card_correct	15	123	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	ok_displayed	15	123	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	ok_closed	15	123	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	card_correct	19	127	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	card_correct	23	131	-24	-30	0	-54	-108	1	2	3	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	useful_check	13	131	-24	-40	0	-54	-118	2	2	4	0	9	1	9	0	1	0	0	6	4	6	4	1	1	
1	1	5	1	check_attended	1	131	-24	-40	0	-66	-130	2	2	4	0	9	1	9	0	2	0	0	6	4	6	4	1	1	
1	1	5	1	ok_displayed	1	131	-24	-40	0	-66	-130	2	2	4	0	9	1	9	0	2	0	0	6	4	6	4	1	1	
1	1	5	1	card_correct	5	135	-24	-40	0	-66	-130	2	2	4	0	9	1	9	0	2	0	0	6	4	6	4	1	1	
1	1	5	1	ok_closed	5	135	-24	-40	0	-66	-130	2	2	4	0	9	1	9	0	2	0	0	6	4	6	4	1	1	
1	1	5	1	TA_high_displayed	5	135	-24	-40	0	-66	-130	2	2	4	0	9	1	9	0	2	0	0	6	4	7	4	0.857142857	1	
1	1	5	1	card_correct	9	139	-24	-40	0	-66	-130	2	2	4	0	9	1	9	0	2	0	0	6	4	7	4	0.857142857	1	
1	1	5	1	TA_high_attended	9	139	-24	-40	0	-66	-130	2	2	4	0	10	1	10	0	2	0	0	7	4	7	4	1	1	
1	1	5	1	card_correct	13	143	-24	-40	0	-66	-130	2	2	4	0	10	1	10	0	2	0	0	7	4	7	4	1	1	
1	1	5	1	ok_displayed	13	143	-24	-40	0	-66	-130	2	2	4	0	10	1	10	0	2	0	0	7	4	7	4	1	1	
1	1	5	1	ok_closed	13	143	-24	-40	0	-66	-130	2	2	4	0	10	1	10	0	2	0	0	7	4	7	4	1	1	
1	1	5	1	card_wrong	9	139	-24	-40	0	-66	-130	2	2	4	0	10	1	10	0	2	0	0	7	4	7	4	1	1	
1	1	5	1	card_correct	13	143	-24	-40	0	-66	-130	2	2	4	0	10	1	10	0	2	0	0	7	4	7	4	1	1	
